StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
IN,Fort Wayne,1825000-18003011303,1825000,18003011303,38.6,41.0436128,-85.0714603,1
IN,South Bend,1871000-18141002600,1871000,18141002600,40.5,41.66409431,-86.31003778,52
IN,South Bend,1871000-18141000500,1871000,18141000500,44.1,41.68536529,-86.2844213,59
IN,Gary,1827000-18089011300,1827000,18089011300,50,41.59169899,-87.34593135,42
IN,Muncie,1851876-18035001700,1851876,18035001700,33.5,40.16491113,-85.4021512,1
IN,Indianapolis,1836003-18097361400,1836003,18097361400,33.8,39.74261575,-86.04410342,13
IN,Evansville,1822000-18163000600,1822000,18163000600,30,37.96636659,-87.53574228,54
IN,Bloomington,1805860-18105000602,1805860,18105000602,29,39.17934882,-86.55138027,8
IN,South Bend,1871000-18141001100,1871000,18141001100,33,41.68806414,-86.20916093,36
IN,Indianapolis,1836003-18097360302,1836003,18097360302,46.9,39.80393757,-86.04854627,35
IN,Indianapolis,1836003-18097352300,1836003,18097352300,50.7,39.80713926,-86.09313121,22
IN,Fort Wayne,1825000-18003003800,1825000,18003003800,37.2,41.01612987,-85.17679519,43
IN,Bloomington,1805860-18105000800,1805860,18105000800,21,39.19299944,-86.52021106,8
IN,Lafayette,1840788-18157011100,1840788,18157011100,30.7,40.40639758,-86.9002745,26
IN,Hammond,1831000-18089020100,1831000,18089020100,33.2,41.68059552,-87.50427687,84
IN,Bloomington,1805860-18105000401,1805860,18105000401,27.1,39.15869336,-86.556961,38
IN,Fort Wayne,1825000-18003010601,1825000,18003010601,29.3,41.11199074,-85.1885784,13
IN,Indianapolis,1836003-18097380502,1836003,18097380502,32.1,39.70440948,-86.12554293,28
IN,Carmel,1810342-18057110908,1810342,18057110908,25,39.97850165,-86.06029694,24
IN,South Bend,1871000-18141000400,1871000,18141000400,47.6,41.69083852,-86.27958145,44
IN,Indianapolis,1836003-18097310204,1836003,18097310204,37.5,39.87556138,-86.22130219,14
IN,Evansville,1822000-18163001000,1822000,18163001000,40.9,37.94674145,-87.53841931,40
IN,Carmel,1810342-18057110404,1810342,18057110404,24.1,40.0013021,-86.16243298,1
IN,Indianapolis,1836003-18097320301,1836003,18097320301,25.8,39.8944834,-86.10834401,6
IN,Fort Wayne,1825000-18003011609,1825000,18003011609,27,41.02706958,-85.29380261,7
IN,Indianapolis,1836003-18097340300,1836003,18097340300,41.5,39.81651177,-86.24796717,50
IN,Lafayette,1840788-18157001200,1840788,18157001200,33.5,40.40659893,-86.87209291,50
IN,Lafayette,1840788-18157001300,1840788,18157001300,30.6,40.39267742,-86.87811607,47
IN,Indianapolis,1836003-18097361000,1836003,18097361000,28.7,39.77827731,-86.07362526,60
IN,Fort Wayne,1825000-18003001000,1825000,18003001000,37.9,41.0782912,-85.16918551,58
IN,Lafayette,1840788-18157001600,1840788,18157001600,27.6,40.36547596,-86.87722018,55
IN,Evansville,1822000-18163003400,1822000,18163003400,30.2,38.02501367,-87.56813943,50
IN,Indianapolis,1836003-18097390500,1836003,18097390500,48.2,39.81747752,-86.17658327,35
IN,Indianapolis,1836003-18097380501,1836003,18097380501,32.9,39.69739893,-86.12084739,20
IN,South Bend,1871000-18141002000,1871000,18141002000,49,41.67306125,-86.26258356,52
IN,Muncie,1851876-18035000903,1851876,18035000903,29.6,40.22574797,-85.43400892,35
IN,Fort Wayne,1825000-18003004103,1825000,18003004103,27.6,41.12780628,-85.11276123,19
IN,Fort Wayne,1825000-18003011304,1825000,18003011304,39,41.01845652,-85.09213103,6
