StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NC,Charlotte,3712000-37119003201,3712000,37119003201,27.5,35.1843873,-80.87198058,65
NC,Asheville,3702140-37021003001,3702140,37021003001,30.2,35.5841465,-82.47305878,43
NC,Charlotte,3712000-37119005618,3712000,37119005618,26.5,35.26674768,-80.68501131,0
NC,Raleigh,3755000-37183050300,3755000,37183050300,24.4,35.79058529,-78.64817544,93
NC,Raleigh,3755000-37183054014,3755000,37183054014,31.6,35.88681027,-78.55035078,20
NC,High Point,3731400-37081016305,3731400,37081016305,24.8,36.02755075,-79.98471016,0
NC,Greensboro,3728000-37081012707,3728000,37081012707,45,36.08143122,-79.74653281,43
NC,Cary,3710740-37183053411,3710740,37183053411,20.1,35.80150021,-78.89363859,8
NC,Durham,3719000-37063002100,3719000,37063002100,28.4,36.12175852,-78.86182805,5
NC,Winston-Salem,3775000-37067003905,3775000,37067003905,27.3,36.08959581,-80.32514808,37
NC,Cary,3710740-37183053518,3710740,37183053518,22.8,35.76311395,-78.80599052,18
NC,Charlotte,3712000-37119001508,3712000,37119001508,31.8,35.24291161,-80.72763645,13
NC,Fayetteville,3722920-37051003800,3722920,37051003800,44.9,35.05961166,-78.87616459,61
NC,Durham,3719000-37063001002,3719000,37063001002,43.4,35.99561272,-78.86981796,73
NC,Charlotte,3712000-37119005403,3712000,37119005403,35.1,35.29890334,-80.82761764,0
NC,Concord,3714100-37025041503,3714100,37025041503,25.5,35.32964884,-80.58927696,0
NC,Raleigh,3755000-37183050700,3755000,37183050700,39.4,35.77392444,-78.62073374,65
NC,High Point,3731400-37081014200,3731400,37081014200,44.3,35.94643686,-79.98914704,20
NC,Durham,3719000-37063002022,3719000,37063002022,25.3,35.91753836,-78.92271646,26
NC,Winston-Salem,3775000-37067002002,3775000,37067002002,37.1,36.05423891,-80.25194831,23
NC,Gastonia,3725580-37071032800,3725580,37071032800,32.6,35.24033632,-81.18072758,14
NC,Charlotte,3712000-37119001914,3712000,37119001914,31.8,35.18005867,-80.76340977,43
NC,Gastonia,3725580-37071031302,3725580,37071031302,32.8,35.26786093,-81.12444325,29
NC,Charlotte,3712000-37119005910,3712000,37119005910,26.6,35.10510732,-80.997161,11
NC,Asheville,3702140-37021000700,3702140,37021000700,29.4,35.59045069,-82.54537451,62
NC,High Point,3731400-37081014411,3731400,37081014411,37.3,35.98727465,-79.9898718,22
NC,Raleigh,3755000-37183053808,3755000,37183053808,21.3,35.90594415,-78.62634379,10
NC,Charlotte,3712000-37119005614,3712000,37119005614,26.5,35.29801197,-80.69406933,7
NC,Jacksonville,3734200-37133002201,3734200,37133002201,27.7,34.75997528,-77.3674176,3
NC,Winston-Salem,3775000-37067002603,3775000,37067002603,27.5,36.13376043,-80.31765059,3
NC,Cary,3710740-37183053603,3710740,37183053603,18.6,35.81044836,-78.86410807,17
NC,High Point,3731400-37081014409,3731400,37081014409,30.2,36.00125162,-80.02185454,16
NC,Greensboro,3728000-37081016103,3728000,37081016103,27.9,36.077868,-79.88000545,11
NC,Charlotte,3712000-37119005830,3712000,37119005830,25.1,35.07383294,-80.8563969,10
NC,Charlotte,3712000-37119004500,3712000,37119004500,42.7,35.2531773,-80.8725572,29
NC,Charlotte,3712000-37119006106,3712000,37119006106,25.9,35.35137497,-80.86350673,44
NC,Durham,3719000-37063002017,3719000,37063002017,21.7,35.97645467,-78.97527137,10
NC,Greensboro,3728000-37081011601,3728000,37081011601,35.4,36.05355123,-79.82343382,70
NC,Raleigh,3755000-37183052406,3755000,37183052406,29.8,35.77939011,-78.73360274,29
NC,Charlotte,3712000-37119005000,3712000,37119005000,42,35.25276612,-80.83959611,54
NC,Charlotte,3712000-37119001510,3712000,37119001510,35.1,35.25701298,-80.74552783,21
NC,Charlotte,3712000-37119005610,3712000,37119005610,29.5,35.32140077,-80.70656314,8
NC,Charlotte,3712000-37119006107,3712000,37119006107,25.2,35.33992873,-80.85770775,35
NC,Raleigh,3755000-37183053610,3755000,37183053610,21.3,35.90591047,-78.79725427,29
NC,Charlotte,3712000-37119004303,3712000,37119004303,33.2,35.25526591,-80.93234822,2
NC,Winston-Salem,3775000-37067001700,3775000,37067001700,43.4,36.11442218,-80.19972454,2
NC,Cary,3710740-37183053521,3710740,37183053521,19.7,35.81158744,-78.75692789,2
