StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon,Walk Score
WA,Federal Way,5323515-53033030309,5323515,53033030309,23.8,5730,47.302099485,-122.338714058,20
WA,Federal Way,5323515-53033030304,5323515,53033030304,24.1,2987,47.2769078244,-122.330402274,8
WA,Renton,5357745-53033025200,5357745,53033025200,23.0,7430,47.509688489,-122.184790916,41
WA,Spokane,5367000-53063011102,5367000,53063011102,32.8,3768,47.7387587331,-117.402411679,66
WA,Renton,5357745-53033026100,5357745,53033026100,27.6,98,47.4811436975,-122.239831433,15
WA,Seattle,5363000-53033008001,5363000,53033008001,20.8,5588,47.6149265662,-122.355141228,92
WA,Seattle,5363000-53033011001,5363000,53033011001,27.0,4534,47.5383596661,-122.286204744,85
WA,Seattle,5363000-53033009701,5363000,53033009701,22.1,5290,47.5733367768,-122.410558261,71
WA,Federal Way,5323515-53033030314,5323515,53033030314,27.0,3795,47.3080956768,-122.323686718,61
WA,Seattle,5363000-53033006500,5363000,53033006500,19.6,4157,47.6309636446,-122.317757814,51
WA,Seattle,5363000-53033003500,5363000,53033003500,21.5,3936,47.6725468968,-122.35208805,67
WA,Tacoma,5370000-53053063400,5370000,53053063400,32.7,7592,47.1809624513,-122.431457145,63
WA,Vancouver,5374060-53011041318,5374060,53011041318,29.2,4733,45.6297260442,-122.536096579,39
WA,Yakima,5380010-53077000500,5380010,53077000500,28.7,5202,46.6048933537,-120.544007239,44
WA,Seattle,5363000-53033003800,5363000,53033003800,20.9,2058,47.6794093419,-122.295529158,55
WA,Bellevue,5305210-53033023804,5305210,53033023804,16.9,3646,47.613280467,-122.198465921,95
WA,Renton,5357745-53033025806,5357745,53033025806,20.7,4954,47.4546429904,-122.209692787,12
WA,Seattle,5363000-53033007000,5363000,53033007000,19.6,6959,47.6282328594,-122.356806222,94
WA,Everett,5322640-53061041805,5322640,53061041805,30.1,5573,47.9140418719,-122.222676698,66
WA,Yakima,5380010-53077000400,5380010,53077000400,27.5,6766,46.6083412273,-120.587776031,9
WA,Tacoma,5370000-53053940007,5370000,53053940007,35.4,3122,47.2322503206,-122.403264158,28
WA,Everett,5322640-53061041701,5322640,53061041701,30.7,2836,47.8931125722,-122.210677676,54
WA,Bellevue,5305210-53033025003,5305210,53033025003,19.3,4582,47.5554377766,-122.112677181,51
WA,Kent,5335415-53033031704,5335415,53033031704,24.3,5319,47.3514867358,-122.150024661,28
WA,Tacoma,5370000-53053072310,5370000,53053072310,27.3,109,47.2421261808,-122.539866781,67
WA,Federal Way,5323515-53033030003,5323515,53033030003,26.4,1091,47.3458443752,-122.314307907,43
WA,Spokane Valley,5367167-53063011800,5367167,53063011800,31.1,5018,47.6652867051,-117.229637319,39
WA,Seattle,5363000-53033007200,5363000,53033007200,20.4,5318,47.619454091,-122.343117658,99
WA,Kennewick,5335275-53005010901,5335275,53005010901,32.5,4794,46.2215137991,-119.204817322,42
WA,Yakima,5380010-53077002802,5380010,53077002802,28.7,3949,46.572350242,-120.616799589,2
WA,Seattle,5363000-53033007401,5363000,53033007401,19.8,4115,47.6229243667,-122.324658436,93
WA,Tacoma,5370000-53053060800,5370000,53053060800,27.0,4940,47.2655965288,-122.496346491,57
WA,Bellingham,5305280-53073001100,5305280,53073001100,23.4,6637,48.7156604386,-122.503785664,82
WA,Yakima,5380010-53077001100,5380010,53077001100,32.3,5922,46.5733129387,-120.548394971,28
WA,Seattle,5363000-53033007700,5363000,53033007700,23.4,4476,47.6191205396,-122.297351615,73
WA,Seattle,5363000-53033003200,5363000,53033003200,21.7,7683,47.6750027909,-122.401229042,75
WA,Seattle,5363000-53033011002,5363000,53033011002,22.6,4479,47.5404142332,-122.298910205,39
WA,Spokane Valley,5367167-53063012200,5367167,53063012200,31.9,1841,47.6684966652,-117.31991696,26
WA,Vancouver,5374060-53011041325,5374060,53011041325,23.8,3679,45.5911324365,-122.487792336,25
WA,Seattle,5363000-53033000402,5363000,53033000402,20.7,4841,47.716858756,-122.352366711,57
WA,Auburn,5303180-53033030503,5303180,53033030503,27.4,4181,47.3417514655,-122.216097504,26
WA,Tacoma,5370000-53053071705,5370000,53053071705,34.9,55,47.1681688367,-122.434167953,70
WA,Renton,5357745-53033031903,5357745,53033031903,21.5,828,47.4781539486,-122.127384022,12
WA,Vancouver,5374060-53011042100,5374060,53011042100,28.5,3155,45.6452068801,-122.679897309,59
WA,Yakima,5380010-53077001202,5380010,53077001202,36.7,6318,46.5775805711,-120.508583241,56
WA,Kennewick,5335275-53005011001,5335275,53005011001,31.4,4623,46.221254753,-119.162517085,11
WA,Spokane,5367000-53063004601,5367000,53063004601,29.0,3471,47.6383733927,-117.371409767,15
WA,Spokane,5367000-53063010700,5367000,53063010700,27.0,3899,47.7333977052,-117.447318097,7
WA,Kennewick,5335275-53005011200,5335275,53005011200,38.5,8552,46.2045584225,-119.133050351,56
WA,Kennewick,5335275-53005011501,5335275,53005011501,32.5,156,46.2060808894,-119.09767732,21
WA,Spokane,5367000-53063003800,5367000,53063003800,31.2,1687,47.6479176487,-117.464979308,11
WA,Seattle,5363000-53033010900,5363000,53033010900,25.9,1287,47.5421964785,-122.319706528,55
WA,Vancouver,5374060-53011041800,5374060,53011041800,32.1,4037,45.645367043,-122.653365279,65
WA,Vancouver,5374060-53011041320,5374060,53011041320,28.4,5941,45.6216074971,-122.512559914,60
WA,Yakima,5380010-53077000800,5380010,53077000800,25.8,4495,46.5962759498,-120.551357303,44
WA,Kent,5335415-53033029101,5335415,53033029101,22.0,2522,47.3950142466,-122.278452696,16
WA,Spokane Valley,5367167-53063010100,5367167,53063010100,31.8,474,47.7021308934,-117.192108075,11
WA,Kennewick,5335275-53005010813,5335275,53005010813,27.1,9077,46.1913155498,-119.21638069,2
WA,Seattle,5363000-53033001100,5363000,53033001100,21.6,2503,47.7065472025,-122.306807229,43
WA,Tacoma,5370000-53053060905,5370000,53053060905,28.2,6359,47.2670759839,-122.532470273,27
WA,Vancouver,5374060-53011041900,5374060,53011041900,29.0,2056,45.6467355263,-122.666348485,79
WA,Seattle,5363000-53033008200,5363000,53033008200,19.5,3280,47.6103728723,-122.331941139,99
WA,Spokane,5367000-53063010601,5367000,53063010601,28.8,2595,47.7203150515,-117.497304784,11
WA,Spokane Valley,5367167-53063012701,5367167,53063012701,31.4,3582,47.6497344209,-117.2289938,45
WA,Seattle,5363000-53033009400,5363000,53033009400,22.7,5700,47.58819261,-122.309867202,79
WA,Seattle,5363000-53033002200,5363000,53033002200,19.9,5286,47.693595727,-122.271631643,19
WA,Renton,5357745-53033026002,5357745,53033026002,26.7,4497,47.4826833566,-122.228363995,45
WA,Tacoma,5370000-53053061002,5370000,53053061002,30.0,4187,47.2494402937,-122.522531849,55
WA,Spokane,5367000-53063014400,5367000,53063014400,32.5,4946,47.6955580667,-117.352917174,15
WA,Spokane,5367000-53063001300,5367000,53063001300,33.7,3443,47.694259253,-117.418332967,83
WA,Vancouver,5374060-53011041111,5374060,53011041111,34.0,3096,45.64568925,-122.608598475,66
WA,Seattle,5363000-53033007402,5363000,53033007402,23.2,4921,47.6187607783,-122.324418839,98
WA,Spokane,5367000-53063000400,5367000,53063000400,36.3,4110,47.7078656416,-117.40322164,74
WA,Seattle,5363000-53033009300,5363000,53033009300,25.4,2354,47.5764278064,-122.330973144,56
WA,Kent,5335415-53033029601,5335415,53033029601,25.8,7015,47.3583967927,-122.184378398,23
WA,Renton,5357745-53033025804,5357745,53033025804,24.4,2449,47.4560279817,-122.173683479,29
WA,Spokane Valley,5367167-53063012401,5367167,53063012401,29.0,3750,47.622815097,-117.268353158,4
WA,Bellingham,5305280-53073000804,5305280,53073000804,24.9,2045,48.7682370846,-122.411158652,17
WA,Seattle,5363000-53033011101,5363000,53033011101,24.4,4390,47.5394842433,-122.277372611,70
WA,Bellevue,5305210-53033023300,5305210,53033023300,21.8,6217,47.6002563463,-122.128436395,60
WA,Vancouver,5374060-53011042900,5374060,53011042900,30.2,1545,45.6251972157,-122.607489375,52
WA,Seattle,5363000-53033002700,5363000,53033002700,20.2,5289,47.6868671584,-122.331125223,68
WA,Renton,5357745-53033024702,5357745,53033024702,20.0,1024,47.5285620359,-122.195145338,31
WA,Tacoma,5370000-53053060904,5370000,53053060904,31.3,5015,47.2808052538,-122.509931394,42
WA,Spokane Valley,5367167-53063011701,5367167,53063011701,32.0,2316,47.6770911301,-117.283457393,74
WA,Vancouver,5374060-53011041108,5374060,53011041108,26.9,4668,45.6552276371,-122.588609166,70
WA,Kent,5335415-53033029602,5335415,53033029602,24.2,779,47.3421275868,-122.176229999,19
WA,Vancouver,5374060-53011041005,5374060,53011041005,37.9,2326,45.6587862643,-122.728630723,0
WA,Bellevue,5305210-53033023603,5305210,53033023603,19.1,5963,47.6173979477,-122.150805753,59
WA,Tacoma,5370000-53053061300,5370000,53053061300,34.8,4808,47.2500156262,-122.458996542,85
WA,Seattle,5363000-53033001900,5363000,53033001900,21.9,4157,47.6965350847,-122.326216042,57
WA,Everett,5322640-53061040900,5322640,53061040900,28.7,2810,47.9618363654,-122.237022488,16
WA,Seattle,5363000-53033002000,5363000,53033002000,21.2,3406,47.6954721519,-122.311871345,52
WA,Tacoma,5370000-53053060400,5370000,53053060400,27.4,3896,47.2899058089,-122.485972133,6
WA,Seattle,5363000-53033001200,5363000,53033001200,23.4,6494,47.7071213849,-122.322819507,92
WA,Seattle,5363000-53033007500,5363000,53033007500,22.3,6282,47.6183902726,-122.316886042,98
WA,Seattle,5363000-53033005100,5363000,53033005100,20.0,3662,47.6585185187,-122.332248054,75
WA,Spokane,5367000-53063004602,5367000,53063004602,29.7,3132,47.6342737754,-117.355035378,30
WA,Tacoma,5370000-53053940006,5370000,53053940006,35.0,2447,47.2153944276,-122.401224213,12
WA,Spokane Valley,5367167-53063011900,5367167,53063011900,32.9,4352,47.6656053799,-117.250616731,44
WA,Spokane,5367000-53063003900,5367000,53063003900,28.9,2043,47.6180084282,-117.424280245,5
WA,Vancouver,5374060-53011041007,5374060,53011041007,33.3,108,45.6769988448,-122.689472455,3
WA,Tacoma,5370000-53053060906,5370000,53053060906,28.0,2045,47.2632971587,-122.509812936,44
WA,Everett,5322640-53061041905,5322640,53061041905,30.2,5174,47.9012460361,-122.256832304,30
WA,Auburn,5303180-53033029802,5303180,53033029802,25.5,1215,47.3416035286,-122.260215006,9
WA,Seattle,5363000-53033004301,5363000,53033004301,19.7,3531,47.6694020068,-122.300222224,83
WA,Tacoma,5370000-53053062400,5370000,53053062400,32.0,5471,47.2145265899,-122.433777484,66
WA,Seattle,5363000-53033011401,5363000,53033011401,25.4,4027,47.5297061648,-122.36202789,60
WA,Tacoma,5370000-53053063300,5370000,53053063300,34.0,7852,47.1990373903,-122.408876864,49
WA,Kennewick,5335275-53005010902,5335275,53005010902,33.6,4907,46.2062577674,-119.191285458,50
WA,Yakima,5380010-53077001502,5380010,53077001502,40.1,2804,46.5824635433,-120.484823657,56
WA,Spokane,5367000-53063002600,5367000,53063002600,36.6,5236,47.6721989084,-117.376478022,53
WA,Spokane,5367000-53063003000,5367000,53063003000,39.2,2759,47.6505745251,-117.372045988,59
WA,Bellingham,5305280-53073000200,5305280,53073000200,24.9,4645,48.8021760357,-122.498050484,18
WA,Everett,5322640-53061040400,5322640,53061040400,33.8,3867,47.9861742076,-122.21452818,70
WA,Seattle,5363000-53033009702,5363000,53033009702,22.0,5173,47.5719276594,-122.396010435,61
WA,Yakima,5380010-53077001000,5380010,53077001000,29.9,5885,46.5890302307,-120.551336961,61
WA,Vancouver,5374060-53011040608,5374060,53011040608,24.0,1273,45.6183946456,-122.470670675,46
WA,Spokane,5367000-53063011000,5367000,53063011000,21.8,62,47.7179819653,-117.426241431,75
WA,Yakima,5380010-53077000300,5380010,53077000300,32.4,4521,46.6167347032,-120.540713191,41
WA,Spokane Valley,5367167-53063012100,5367167,53063012100,33.8,2610,47.6641810106,-117.292696533,35
WA,Everett,5322640-53061041601,5322640,53061041601,29.3,1649,47.9194616801,-122.198303559,18
WA,Seattle,5363000-53033006200,5363000,53033006200,20.2,3848,47.6393577941,-122.30071861,68
WA,Federal Way,5323515-53033030310,5323515,53033030310,22.0,5551,47.2901058753,-122.349594065,29
WA,Seattle,5363000-53033005802,5363000,53033005802,20.7,5059,47.6340072328,-122.379560976,65
WA,Seattle,5363000-53033000900,5363000,53033000900,20.3,2019,47.7074903506,-122.270496698,8
