StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon,Walk Score
OH,Cleveland,3916000-39035102800,3916000,39035102800,42.7,2048,41.4660463293,-81.7166492325,65
OH,Cleveland,3916000-39035118301,3916000,39035118301,45.6,2486,41.5184721777,-81.6120066981,63
OH,Dayton,3921000-39113004200,3921000,39113004200,57.3,2447,39.7418217406,-84.2424154828,36
OH,Toledo,3977000-39095001302,3977000,39095001302,35.0,2231,41.671389039,-83.6091638166,57
OH,Columbus,3918000-39049008141,3918000,39049008141,30.4,5854,39.9598937628,-83.1593902114,16
OH,Cincinnati,3915000-39061009500,3915000,39061009500,41.1,2399,39.1088352206,-84.5727056544,75
OH,Columbus,3918000-39049007205,3918000,39049007205,24.5,3577,40.1008596906,-82.8273801519,35
OH,Cleveland,3916000-39035106500,3916000,39035106500,31.5,2520,41.4261095326,-81.7249435325,60
OH,Columbus,3918000-39049009372,3918000,39049009372,40.0,4306,39.9261539717,-82.854401239,19
OH,Toledo,3977000-39095005902,3977000,39095005902,38.2,4103,41.7136882255,-83.6142764854,42
OH,Columbus,3918000-39049008162,3918000,39049008162,33.0,6294,39.9334314147,-83.159074695,36
OH,Cleveland,3916000-39035121300,3916000,39035121300,50.7,2276,41.4453976613,-81.6127800603,22
OH,Cleveland,3916000-39035114600,3916000,39035114600,46.2,1284,41.4737717773,-81.6431805303,27
OH,Columbus,3918000-39049008311,3918000,39049008311,39.1,4801,39.9420564151,-83.1022018306,58
OH,Columbus,3918000-39049001901,3918000,39049001901,22.9,1974,39.9857650784,-83.0295801727,81
OH,Columbus,3918000-39049006230,3918000,39049006230,22.0,4355,40.0664206376,-83.1697520121,18
OH,Cleveland,3916000-39035121100,3916000,39035121100,50.7,2285,41.4537603623,-81.5969977605,50
OH,Youngstown,3988000-39099814000,3988000,39099814000,44.1,3340,41.117756581,-80.6676000045,37
OH,Akron,3901000-39153507203,3901000,39153507203,29.1,4334,41.120490601,-81.5419615617,11
OH,Cincinnati,3915000-39061004900,3915000,39061004900,22.6,6278,39.1296872949,-84.4452159994,29
OH,Columbus,3918000-39049006932,3918000,39049006932,38.5,5996,40.0721969247,-82.9631818677,41
OH,Columbus,3918000-39049009590,3918000,39049009590,36.2,584,39.840892814,-82.98903509,6
OH,Columbus,3918000-39049007820,3918000,39049007820,21.4,4095,40.0220544527,-83.0272769386,56
OH,Dayton,3921000-39113001700,3921000,39113001700,50.7,763,39.7807852126,-84.1860695687,43
OH,Cleveland,3916000-39035108201,3916000,39035108201,33.3,1354,41.5255127593,-81.6601450454,14
OH,Youngstown,3988000-39099804000,3988000,39099804000,38.4,2395,41.1155329532,-80.6427950535,58
OH,Toledo,3977000-39095005600,3977000,39095005600,34.5,2134,41.7186975053,-83.5097920234,37
OH,Cincinnati,3915000-39061007700,3915000,39061007700,48.8,3200,39.1495458304,-84.5526957637,45
OH,Canton,3912000-39151700400,3912000,39151700400,35.0,3818,40.8218136636,-81.3591694358,33
