State,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon
TX,Plano,4858016-48085032008,4858016,48085032008,27.6,33.04264102,-96.67404877
TX,Irving,4837000-48113014703,4837000,48113014703,37.9,32.81879239,-96.92996612
TX,Dallas,4819000-48113019034,4819000,48113019034,33.4,32.92031599,-96.72709279
TX,San Antonio,4865000-48029141102,4865000,48029141102,38.1,29.36269571,-98.44534419
TX,Houston,4835000-48157670102,4835000,48157670102,38.7,29.58453789,-95.46389084
TX,San Antonio,4865000-48029191503,4865000,48029191503,24.4,29.57470455,-98.57328627
TX,Pearland,4856348-48157670700,4856348,48157670700,26.7,29.56324159,-95.43371606
TX,Beaumont,4807000-48245011700,4807000,48245011700,42.9,30.08439287,-94.10394509
TX,Wichita Falls,4879000-48485012000,4879000,48485012000,26.7,33.86720452,-98.52677875
TX,Houston,4835000-48201531700,4835000,48201531700,25.6,29.8357786,-95.43576138
TX,Wichita Falls,4879000-48485011900,4879000,48485011900,27.6,33.87703724,-98.51141562
TX,Houston,4835000-48157670601,4835000,48157670601,39.1,29.58794435,-95.51169263
TX,Plano,4858016-48121021627,4858016,48121021627,23.8,33.04115375,-96.84958583
TX,Odessa,4853388-48135000500,4853388,48135000500,35.5,31.89132019,-102.3788683
TX,McKinney,4845744-48085030601,4845744,48085030601,25.5,33.17418269,-96.6536935
TX,Austin,4805000-48453000206,4805000,48453000206,21.6,30.32615357,-97.74351529
TX,Fort Worth,4827000-48439110806,4827000,48439110806,28.3,32.75456154,-97.51831697
TX,San Antonio,4865000-48029181602,4865000,48029181602,36,29.45792515,-98.61403727
TX,Dallas,4819000-48085031717,4819000,48085031717,25.6,33.00618838,-96.79899382
TX,Austin,4805000-48453001768,4805000,48453001768,,30.26474647,-97.91117422
TX,San Antonio,4865000-48029181901,4865000,48029181901,24,29.60203281,-98.61484309
TX,Round Rock,4863500-48491021505,4863500,48491021505,36.1,30.52848816,-97.6614807
TX,Houston,4835000-48201421401,4835000,48201421401,40.3,29.71444304,-95.49251104
TX,San Antonio,4865000-48029151500,4865000,48029151500,35.9,29.3525982,-98.49232567
TX,El Paso,4824000-48141002100,4824000,48141002100,46.6,31.76550506,-106.4748001
TX,Beaumont,4807000-48245000500,4807000,48245000500,38.2,30.10883621,-94.13197204
TX,Pasadena,4856000-48201323100,4856000,48201323100,39.9,29.68842538,-95.16937431
TX,Corpus Christi,4817000-48355003101,4817000,48355003101,35.1,27.62777068,-97.27501643
TX,Plano,4858016-48085031645,4858016,48085031645,21.8,33.050698,-96.83648894
TX,Amarillo,4803000-48381021605,4803000,48381021605,28,35.15419356,-101.911108
TX,Lewisville,4842508-48121021736,4842508,48121021736,24.6,33.00051107,-96.9879614
TX,Denton,4819972-48121021000,4819972,48121021000,24.6,33.20557336,-97.14686383
TX,Houston,4835000-48201433001,4835000,48201433001,35.8,29.71567134,-95.54855493
TX,Wichita Falls,4879000-48485012100,4879000,48485012100,32.2,33.86457522,-98.54201745
TX,Irving,4837000-48113014310,4837000,48113014310,32.4,32.85880036,-96.9817423
TX,Mesquite,4847892-48113017305,4847892,48113017305,31.4,32.72867234,-96.53783051
TX,San Antonio,4865000-48029130300,4865000,48029130300,44.1,29.40732031,-98.46719102
TX,San Angelo,4864472-48451000900,4864472,48451000900,36,31.45256245,-100.4313288
TX,Houston,4835000-48201211600,4835000,48201211600,38.5,29.78097823,-95.31154531
TX,Waco,4876000-48309002302,4876000,48309002302,37.6,31.52214444,-97.179584
TX,Corpus Christi,4817000-48355002303,4817000,48355002303,38.9,27.72039861,-97.408725
TX,Dallas,4819000-48113980100,4819000,48113980100,,32.84556204,-96.84942557
TX,Houston,4835000-48201431700,4835000,48201431700,23,29.75822506,-95.46760974
TX,San Antonio,4865000-48029150300,4865000,48029150300,39.4,29.3884112,-98.50164632
TX,Dallas,4819000-48113012400,4819000,48113012400,28.5,32.82822873,-96.68480878
TX,Brownsville,4810768-48061012200,4810768,48061012200,38.3,26.11117044,-97.55393533
TX,Houston,4835000-48201432902,4835000,48201432902,33.7,29.70975942,-95.53117996
TX,Dallas,4819000-48113007903,4819000,48113007903,21.5,32.85005323,-96.75638877
TX,San Antonio,4865000-48029181826,4865000,48029181826,26.3,29.55283227,-98.63867684
TX,Abilene,4801000-48441011900,4801000,48441011900,40.9,32.43714136,-99.73480147
TX,Fort Worth,4827000-48439100502,4827000,48439100502,40.8,32.7930948,-97.3862607
TX,Dallas,4819000-48113006700,4819000,48113006700,38,32.74424407,-96.88673089
TX,Austin,4805000-48453002002,4805000,48453002002,24.1,30.22295261,-97.78487183
TX,Austin,4805000-48453001784,4805000,48453001784,15.9,30.32751658,-97.90435202
TX,Plano,4858016-48085031657,4858016,48085031657,22.2,33.08349252,-96.81068577
TX,San Antonio,4865000-48029171502,4865000,48029171502,39,29.42712589,-98.58004787
TX,San Antonio,4865000-48029130900,4865000,48029130900,40,29.43716968,-98.40755682
TX,Houston,4835000-48201421101,4835000,48201421101,33.8,29.72230895,-95.47001346
TX,Tyler,4874144-48423001602,4874144,48423001602,30.5,32.3288306,-95.35456581
TX,Dallas,4819000-48113009608,4819000,48113009608,27.4,32.91597035,-96.84626616
TX,Houston,4835000-48201240502,4835000,48201240502,39.7,29.94844777,-95.39202649
TX,Houston,4835000-48201410800,4835000,48201410800,25.2,29.73852456,-95.40500775
TX,Midland,4848072-48329000402,4848072,48329000402,32.1,31.99676999,-102.126337
TX,Houston,4835000-48201232702,4835000,48201232702,39.5,29.78511283,-95.21297737
TX,Laredo,4841464-48479000700,4841464,48479000700,43.3,27.51667538,-99.50641058
TX,Houston,4835000-48201450400,4835000,48201450400,25.9,29.77888046,-95.61325585
TX,Houston,4835000-48201451602,4835000,48201451602,23.9,29.74565874,-95.634476
TX,Houston,4835000-48201511001,4835000,48201511001,24.6,29.79905857,-95.44211278
TX,Mission,4848768-48215020402,4848768,48215020402,29.2,26.1772317,-98.31140775
TX,Denton,4819972-48121021406,4819972,48121021406,24.7,33.1510196,-97.11948971
TX,Richardson,4861796-48085031805,4861796,48085031805,24.3,32.99143521,-96.70497535
TX,Austin,4805000-48453001828,4805000,48453001828,21.8,30.4215883,-97.72372446
TX,El Paso,4824000-48141000206,4824000,48141000206,35.8,31.87430052,-106.4153584
TX,Dallas,4819000-48113007811,4819000,48113007811,40.1,32.89899013,-96.72321232
TX,Fort Worth,4827000-48439105511,4827000,48439105511,34.4,32.63497165,-97.37956475
TX,Dallas,4819000-48113011200,4819000,48113011200,40.4,32.66425614,-96.81477396
TX,Austin,4805000-48453000603,4805000,48453000603,20,30.29199241,-97.74626953
TX,El Paso,4824000-48141010216,4824000,48141010216,38,31.88503169,-106.5879706
TX,Austin,4805000-48453002427,4805000,48453002427,34.2,30.18121805,-97.76139215
TX,Houston,4835000-48201422900,4835000,48201422900,38.6,29.68242942,-95.530155
TX,San Antonio,4865000-48029181819,4865000,48029181819,26.1,29.56611637,-98.60986883
TX,Austin,4805000-48453000307,4805000,48453000307,24.2,30.2970325,-97.71256622
TX,Beaumont,4807000-48245011201,4807000,48245011201,32.7,30.01463988,-94.05161676
TX,Dallas,4819000-48113019212,4819000,48113019212,44.1,32.9343943,-96.75982808
TX,Laredo,4841464-48479001808,4841464,48479001808,40.7,27.44859158,-99.46512162
TX,Dallas,4819000-48113013105,4819000,48113013105,32.1,32.89258359,-96.77358997
TX,Amarillo,4803000-48375015200,4803000,48375015200,32,35.25360484,-101.8339555
TX,Lewisville,4842508-48121021732,4842508,48121021732,26.2,33.01351292,-96.99877334
TX,Dallas,4819000-48113004700,4819000,48113004700,39.7,32.74629864,-96.83022998
TX,Fort Worth,4827000-48439113929,4827000,48439113929,26.9,32.94650317,-97.26893693
TX,Lewisville,4842508-48121021505,4842508,48121021505,27.8,33.07395455,-97.03050198
TX,Pharr,4857200-48215021701,4857200,48215021701,36.7,26.22743165,-98.18908289
TX,Houston,4835000-48201522301,4835000,48201522301,34.9,29.7902462,-95.52689807
TX,Midland,4848072-48329000100,4848072,48329000100,38.8,32.03433313,-102.0714506
TX,Sugar Land,4870808-48157674400,4870808,48157674400,18.7,29.56225173,-95.63128896
TX,Lubbock,4845000-48303010504,4845000,48303010504,26.1,33.51246425,-101.8963157
TX,San Antonio,4865000-48029181721,4865000,48029181721,29,29.54157878,-98.6728036
TX,Laredo,4841464-48479001402,4841464,48479001402,42.8,27.53566177,-99.51824127
TX,Fort Worth,4827000-48439106509,4827000,48439106509,33.1,32.7892548,-97.15919276
TX,Carrollton,4813024-48121021630,4813024,48121021630,27.5,33.02115616,-96.90866922
TX,Austin,4805000-48453001722,4805000,48453001722,19.3,30.39891822,-97.75316339
TX,San Antonio,4865000-48029120901,4865000,48029120901,31.2,29.52170773,-98.4384138
TX,Plano,4858016-48085031660,4858016,48085031660,20.9,33.09037607,-96.79615297
TX,McAllen,4845384-48215020904,4845384,48215020904,32.3,26.23257583,-98.21394132
TX,Houston,4835000-48201210500,4835000,48201210500,39.8,29.79525765,-95.36038282
TX,Austin,4805000-48453002111,4805000,48453002111,34.3,30.25726764,-97.68581645
TX,Austin,4805000-48453001714,4805000,48453001714,19.5,30.42321009,-97.82801501
TX,Fort Worth,4827000-48439103601,4827000,48439103601,51.3,32.72610576,-97.24747643
TX,Sugar Land,4870808-48157674100,4870808,48157674100,23.5,29.57912344,-95.59959871
TX,Houston,4835000-48157673001,4835000,48157673001,,29.7384468,-95.77057297
TX,Houston,4835000-48201221700,4835000,48201221700,41.1,29.87701322,-95.37460729
TX,San Antonio,4865000-48029172002,4865000,48029172002,,29.41062712,-98.71246932
TX,Fort Worth,4827000-48439110901,4827000,48439110901,,32.69931964,-97.46697054
TX,Brownsville,4810768-48061012506,4810768,48061012506,30.8,26.0438799,-97.54966886
TX,Arlington,4804000-48439111550,4804000,48439111550,31.8,32.61889702,-97.11976003
TX,Houston,4835000-48201522100,4835000,48201522100,33.8,29.81651196,-95.5352108
TX,Houston,4835000-48201331601,4835000,48201331601,43.4,29.62828292,-95.34813432
TX,San Antonio,4865000-48029170101,4865000,48029170101,42.8,29.43991554,-98.51906809
TX,El Paso,4824000-48141010325,4824000,48141010325,38.3,31.79873972,-106.2763508
TX,Dallas,4819000-48113012207,4819000,48113012207,39.3,32.78576063,-96.68550979
TX,Dallas,4819000-48113013400,4819000,48113013400,21.6,32.90211617,-96.81138464
TX,El Paso,4824000-48141003901,4824000,48141003901,38,31.70243647,-106.3357607
TX,Dallas,4819000-48113018132,4819000,48113018132,,32.83336357,-96.57510649
TX,McAllen,4845384-48215020501,4845384,48215020501,38.2,26.20132442,-98.2624873
TX,El Paso,4824000-48141010215,4824000,48141010215,29.8,31.88588589,-106.5693802
TX,Houston,4835000-48201432200,4835000,48201432200,30.2,29.73296212,-95.53010333
TX,San Angelo,4864472-48451000801,4864472,48451000801,32.3,31.41914095,-100.4216888
TX,Austin,4805000-48453001856,4805000,48453001856,26.6,30.35333558,-97.60794318
TX,Allen,4801924-48085031411,4801924,48085031411,25.1,33.08146497,-96.62963744
TX,El Paso,4824000-48141000108,4824000,48141000108,36,31.91962066,-106.4013578
TX,Arlington,4804000-48439111526,4804000,48439111526,33.9,32.70307717,-97.13448212
TX,San Antonio,4865000-48029191900,4865000,48029191900,40.9,29.42808612,-98.4704183
TX,Irving,4837000-48113014602,4837000,48113014602,36.9,32.82633574,-96.93908593
TX,San Antonio,4865000-48029191304,4865000,48029191304,35.3,29.52884477,-98.49016362
TX,Amarillo,4803000-48381020200,4803000,48381020200,29.4,35.17965241,-101.8931724
TX,Lewisville,4842508-48121021735,4842508,48121021735,24.4,33.00774573,-96.98305726
TX,Richardson,4861796-48113019203,4861796,48113019203,24.9,32.95686213,-96.74383088
TX,Lubbock,4845000-48303002002,4845000,48303002002,36.9,33.5559924,-101.8747635
TX,El Paso,4824000-48141000403,4824000,48141000403,35.1,31.86054957,-106.4453316
TX,El Paso,4824000-48141004202,4824000,48141004202,36.6,31.75930111,-106.3648579
TX,Houston,4835000-48201330500,4835000,48201330500,41.1,29.62370708,-95.43061386
TX,Mesquite,4847892-48113017808,4847892,48113017808,28.2,32.82878162,-96.60739612
TX,Austin,4805000-48453001824,4805000,48453001824,23.3,30.38510309,-97.67919381
TX,Pearland,4856348-48039660701,4856348,48039660701,27.9,29.55082555,-95.34969365
TX,San Antonio,4865000-48029150600,4865000,48029150600,38.9,29.37528879,-98.5104995
TX,Pasadena,4856000-48201342300,4856000,48201342300,,29.66421956,-95.12808726
TX,San Antonio,4865000-48029180202,4865000,48029180202,34.4,29.47425778,-98.54212306
TX,Houston,4835000-48201412900,4835000,48201412900,23,29.68467459,-95.44936698
TX,Dallas,4819000-48085031704,4819000,48085031704,26.1,32.99247676,-96.83652129
TX,Houston,4835000-48201454100,4835000,48201454100,,29.70479823,-95.64844925
TX,Laredo,4841464-48479001809,4841464,48479001809,39.9,27.43317728,-99.46463523
TX,Lubbock,4845000-48303010407,4845000,48303010407,25.1,33.51398826,-101.9677725
TX,San Antonio,4865000-48029191813,4865000,48029191813,25,29.64514567,-98.49943939
TX,Lubbock,4845000-48303010508,4845000,48303010508,34.1,33.49259222,-101.8749396
TX,Austin,4805000-48453002316,4805000,48453002316,33.6,30.23543219,-97.72804261
TX,Bryan,4810912-48041000500,4810912,48041000500,43.2,30.682026,-96.38593961
TX,Pasadena,4856000-48201323000,4856000,48201323000,41.3,29.69489907,-95.19199442
TX,Dallas,4819000-48113000702,4819000,48113000702,22.6,32.8227095,-96.78863236
TX,Bryan,4810912-48041001100,4810912,48041001100,28,30.64400416,-96.34077774
TX,Richardson,4861796-48113019041,4861796,48113019041,24.6,32.9289818,-96.72692217
TX,Houston,4835000-48201232600,4835000,48201232600,33,29.78318017,-95.24943244
TX,El Paso,4824000-48141003403,4824000,48141003403,31.9,31.78312812,-106.3862028
TX,Houston,4835000-48201421600,4835000,48201421600,40.6,29.70162404,-95.48445284
TX,Houston,4835000-48201341302,4835000,48201341302,24.5,29.55365789,-95.10721331
TX,Frisco,4827684-48121021515,4827684,48121021515,25.6,33.1384071,-96.90335735
TX,College Station,4815976-48041001804,4815976,48041001804,21.2,30.5778546,-96.2928639
TX,Tyler,4874144-48423000201,4874144,48423000201,44.2,32.37713918,-95.31589792
TX,Austin,4805000-48453001747,4805000,48453001747,27,30.18077052,-97.82458968
TX,Beaumont,4807000-48245001301,4807000,48245001301,35.4,30.06924696,-94.14673501
TX,Houston,4835000-48201451200,4835000,48201451200,24.6,29.75580906,-95.59587022
TX,Fort Worth,4827000-48439104603,4827000,48439104603,43,32.6854513,-97.27021561
TX,Houston,4835000-48201541400,4835000,48201541400,29.1,29.86182085,-95.64715289
TX,Wichita Falls,4879000-48485011700,4879000,48485011700,27.6,33.86990546,-98.50034445
TX,San Antonio,4865000-48029160300,4865000,48029160300,36.1,29.39123002,-98.52639902
TX,Plano,4858016-48085031640,4858016,48085031640,24.2,33.11171639,-96.74150717
TX,Austin,4805000-48453000302,4805000,48453000302,20,30.3025596,-97.7265034
TX,Irving,4837000-48113014307,4837000,48113014307,26.1,32.85346342,-96.95873019
TX,Lubbock,4845000-48303001709,4845000,48303001709,32.7,33.55424779,-101.9290945
TX,San Antonio,4865000-48029180701,4865000,48029180701,26.1,29.4988122,-98.56595777
TX,Arlington,4804000-48439121702,4804000,48439121702,35.3,32.749753,-97.0813906
TX,Dallas,4819000-48113005500,4819000,48113005500,44.6,32.72518207,-96.79953961
TX,Carrollton,4813024-48113013720,4813024,48113013720,30.5,32.98096384,-96.88676223
TX,Dallas,4819000-48085031310,4819000,48085031310,,32.99935153,-96.49117798
TX,Midland,4848072-48329000200,4848072,48329000200,29.1,32.02800778,-102.0967455
TX,Brownsville,4810768-48061013801,4810768,48061013801,45.9,25.90803873,-97.49327809
TX,Houston,4835000-48201554402,4835000,48201554402,,29.97934228,-95.69787975
TX,San Antonio,4865000-48029160400,4865000,48029160400,36.7,29.39034298,-98.5412402
TX,Dallas,4819000-48113001302,4819000,48113001302,34.6,32.80033877,-96.7628648
TX,Laredo,4841464-48479000106,4841464,48479000106,41.8,27.48500862,-99.46711382
TX,San Antonio,4865000-48029181902,4865000,48029181902,25.6,29.63373552,-98.62819431
TX,Houston,4835000-48201212300,4835000,48201212300,43.9,29.77519119,-95.3546588
TX,San Antonio,4865000-48029181813,4865000,48029181813,26.4,29.55672327,-98.57991316
TX,El Paso,4824000-48141010405,4824000,48141010405,,31.63032768,-106.3000224
TX,San Angelo,4864472-48451001800,4864472,48451001800,43,31.46997225,-100.4501778
TX,Killeen,4839148-48027023202,4839148,48027023202,,31.12097579,-97.79688635
TX,Fort Worth,4827000-48439101403,4827000,48439101403,43.2,32.73857483,-97.2443889
TX,Dallas,4819000-48113007819,4819000,48113007819,37.6,32.86557368,-96.75941598
TX,San Antonio,4865000-48029181003,4865000,48029181003,30.1,29.52191418,-98.56480138
TX,Mesquite,4847892-48113017814,4847892,48113017814,27.3,32.80041569,-96.60478074
TX,Tyler,4874144-48423001604,4874144,48423001604,42.7,32.35732345,-95.35344192
TX,Round Rock,4863500-48491021506,4863500,48491021506,31.8,30.55335597,-97.63141663
TX,Denton,4819972-48121020503,4819972,48121020503,28.6,33.24555945,-97.12505464
TX,Houston,4835000-48201233200,4835000,48201233200,34.8,29.7796867,-95.19213467
TX,Corpus Christi,4817000-48355003603,4817000,48355003603,35.1,27.81882721,-97.55993186
TX,Pasadena,4856000-48201322200,4856000,48201322200,36.5,29.70440874,-95.21287224
TX,Austin,4805000-48453001826,4805000,48453001826,22.3,30.40224329,-97.68302583
TX,Fort Worth,4827000-48439101202,4827000,48439101202,41,32.76531034,-97.29723366
TX,Houston,4835000-48201221400,4835000,48201221400,42.3,29.85343543,-95.39156623
TX,San Antonio,4865000-48029121904,4865000,48029121904,25.1,29.63716266,-98.44326314
TX,Fort Worth,4827000-48439106202,4827000,48439106202,48.9,32.70704171,-97.24638717
TX,Fort Worth,4827000-48439123300,4827000,48439123300,27.3,32.74847356,-97.33790273
TX,San Antonio,4865000-48029152000,4865000,48029152000,35.7,29.28327659,-98.53406852
TX,Abilene,4801000-48441013402,4801000,48441013402,26.8,32.3719092,-99.78333935
TX,Corpus Christi,4817000-48355001903,4817000,48355001903,40.3,27.73573695,-97.41832711
TX,Fort Worth,4827000-48439105008,4827000,48439105008,28.6,32.84981676,-97.32474106
TX,Garland,4829000-48113018501,4829000,48113018501,35,32.88922898,-96.67107344
TX,Brownsville,4810768-48061013401,4810768,48061013401,44.9,25.91670092,-97.48232808
TX,San Antonio,4865000-48029181731,4865000,48029181731,29.6,29.50264243,-98.6726614
TX,Killeen,4839148-48027022402,4839148,48027022402,31.6,31.045098,-97.68522323
TX,Houston,4835000-48201311600,4835000,48201311600,40.5,29.70110868,-95.28617179
TX,Houston,4835000-48201413201,4835000,48201413201,20.1,29.70101805,-95.42476966
TX,Garland,4829000-48113018110,4829000,48113018110,25.6,32.88037268,-96.60409255
TX,Houston,4835000-48201350500,4835000,48201350500,32.1,29.58191865,-95.19546584
TX,Irving,4837000-48113015305,4837000,48113015305,33,32.81008498,-96.98548618
TX,Dallas,4819000-48113009603,4819000,48113009603,23.6,32.91742326,-96.82784349
TX,Houston,4835000-48201452802,4835000,48201452802,33.8,29.69628623,-95.60019979
TX,San Antonio,4865000-48029181403,4865000,48029181403,27.8,29.52577549,-98.5797164
TX,Garland,4829000-48085032011,4829000,48085032011,21.6,32.98484217,-96.63527018
TX,Odessa,4853388-48329010114,4853388,48329010114,29.4,31.90936512,-102.2732186
TX,Dallas,4819000-48113010102,4819000,48113010102,36.8,32.78310752,-96.83469966
TX,Fort Worth,4827000-48439123500,4827000,48439123500,49.8,32.72533801,-97.31723905
TX,Fort Worth,4827000-48439113102,4827000,48439113102,,32.79039847,-97.13111576
TX,Lubbock,4845000-48303000700,4845000,48303000700,36.1,33.59079442,-101.8467331
TX,Corpus Christi,4817000-48355003401,4817000,48355003401,35.9,27.71347543,-97.39437217
TX,San Antonio,4865000-48029121203,4865000,48029121203,34.6,29.53375728,-98.3911325
TX,Carrollton,4813024-48121021632,4813024,48121021632,27.6,33.01844651,-96.85642981
TX,Dallas,4819000-48113008802,4819000,48113008802,47.4,32.71028943,-96.78750661
TX,Mesquite,4847892-48113017003,4847892,48113017003,35.3,32.69651422,-96.54450626
TX,Houston,4835000-48201980000,4835000,48201980000,,29.64615448,-95.2772597
TX,Houston,4835000-48201422302,4835000,48201422302,36.5,29.64902687,-95.49713275
TX,Richardson,4861796-48113019023,4861796,48113019023,24.6,32.9529241,-96.69127577
TX,Dallas,4819000-48113005300,4819000,48113005300,38,32.73412239,-96.86024569
TX,Midland,4848072-48329010113,4848072,48329010113,,31.9756011,-102.0536458
TX,Waco,4876000-48309002800,4876000,48309002800,27.3,31.56497439,-97.19686886
TX,San Antonio,4865000-48029181504,4865000,48029181504,27.4,29.50547894,-98.59353147
TX,Abilene,4801000-48441010400,4801000,48441010400,38.7,32.4743688,-99.74860557
TX,Dallas,4819000-48113009803,4819000,48113009803,36.1,32.8759701,-96.87519466
TX,Dallas,4819000-48113020300,4819000,48113020300,46.2,32.77422152,-96.76625394
TX,Austin,4805000-48453001753,4805000,48453001753,17.6,30.39080234,-97.73887053
TX,Round Rock,4863500-48491020506,4863500,48491020506,,30.50896877,-97.71995896
TX,Houston,4835000-48201431301,4835000,48201431301,26.7,29.74387434,-95.49822486
TX,Austin,4805000-48453002113,4805000,48453002113,29.5,30.31704326,-97.67253193
TX,Carrollton,4813024-48121021621,4813024,48121021621,23.1,32.99612754,-96.92218242
TX,Brownsville,4810768-48061012612,4810768,48061012612,33.7,25.9743657,-97.50245399
TX,San Antonio,4865000-48029181715,4865000,48029181715,31.2,29.49942776,-98.68590527
TX,Plano,4858016-48085031612,4858016,48085031612,24.9,33.04907184,-96.76109427
TX,Houston,4835000-48201331602,4835000,48201331602,44.6,29.62926608,-95.32306361
TX,Denton,4819972-48121020401,4819972,48121020401,27.5,33.25543059,-97.17123858
TX,San Antonio,4865000-48029140800,4865000,48029140800,37.9,29.37765669,-98.46961952
TX,Houston,4835000-48201551000,4835000,48201551000,36.1,29.97378728,-95.48897695
TX,Wichita Falls,4879000-48485011300,4879000,48485011300,38.6,33.90828817,-98.45315264
TX,El Paso,4824000-48141002600,4824000,48141002600,40.7,31.78102286,-106.4500682
TX,Dallas,4819000-48113011001,4819000,48113011001,41.6,32.68170546,-96.84865467
TX,Edinburg,4822660-48215023511,4822660,48215023511,42,26.38170677,-98.14123509
TX,Austin,4805000-48453002410,4805000,48453002410,29.5,30.20576448,-97.78666543
TX,Fort Worth,4827000-48439123600,4827000,48439123600,42.5,32.73017594,-97.32830563
TX,Abilene,4801000-48441012200,4801000,48441012200,35.7,32.4105844,-99.73382921
TX,Corpus Christi,4817000-48355003002,4817000,48355003002,35.7,27.66250002,-97.29522683
TX,Austin,4805000-48491020311,4805000,48491020311,26.1,30.48527418,-97.79197228
TX,Pearland,4856348-48039660702,4856348,48039660702,30,29.53551639,-95.35622278
TX,McKinney,4845744-48085030801,4845744,48085030801,29.1,33.17255822,-96.63414547
TX,San Antonio,4865000-48029121812,4865000,48029121812,28.7,29.59024855,-98.36723045
TX,Corpus Christi,4817000-48355003500,4817000,48355003500,38.9,27.80304013,-97.52151501
TX,Round Rock,4863500-48491020804,4863500,48491020804,30,30.51583283,-97.60350005
TX,El Paso,4824000-48141001110,4824000,48141001110,28.9,31.83444454,-106.5175647
TX,Houston,4835000-48201311800,4835000,48201311800,38.5,29.7059545,-95.3211185
TX,Frisco,4827684-48121020111,4827684,48121020111,23.9,33.17247946,-96.87265932
TX,Houston,4835000-48201331100,4835000,48201331100,45.9,29.67495297,-95.36911916
TX,Dallas,4819000-48113007912,4819000,48113007912,20.3,32.86157885,-96.76746729
TX,College Station,4815976-48041001604,4815976,48041001604,24.1,30.59580777,-96.31538859
TX,Austin,4805000-48453001781,4805000,48453001781,20.1,30.43982248,-97.79642398
TX,Pasadena,4856000-48201323802,4856000,48201323802,33.8,29.67324415,-95.17910149
TX,Austin,4805000-48453002412,4805000,48453002412,34.2,30.18940598,-97.75148993
TX,Dallas,4819000-48113009202,4819000,48113009202,38.9,32.7273352,-96.67366747
TX,McKinney,4845744-48085030202,4845744,48085030202,,33.27856619,-96.64051784
TX,Houston,4835000-48201423302,4835000,48201423302,35.7,29.66061933,-95.51825287
TX,Waco,4876000-48309002504,4876000,48309002504,,31.50572957,-97.24982218
TX,Grand Prairie,4830464-48439111313,4830464,48439111313,29.1,32.57253778,-97.04696394
TX,Edinburg,4822660-48215023903,4822660,48215023903,36.4,26.29527178,-98.17167958
TX,Corpus Christi,4817000-48355005408,4817000,48355005408,33.4,27.68779003,-97.40632611
TX,Houston,4835000-48201531000,4835000,48201531000,28.5,29.8251751,-95.41998859
TX,Tyler,4874144-48423001000,4874144,48423001000,30.9,32.31671741,-95.31291758
TX,Houston,4835000-48201550301,4835000,48201550301,40.4,29.97386624,-95.42413816
TX,Odessa,4853388-48135002400,4853388,48135002400,29.2,31.88625735,-102.3327167
TX,Houston,4835000-48201320100,4835000,48201320100,37.8,29.69466972,-95.28126831
TX,Irving,4837000-48113014902,4837000,48113014902,37.2,32.81160334,-96.93591642
TX,Austin,4805000-48453001000,4805000,48453001000,28.2,30.25305532,-97.72570847
TX,Midland,4848072-48329000401,4848072,48329000401,29.4,31.99256799,-102.1436702
TX,Austin,4805000-48453001305,4805000,48453001305,23.9,30.25188914,-97.75553524
TX,Houston,4835000-48201420700,4835000,48201420700,22,29.67202157,-95.46947907
TX,Brownsville,4810768-48061013306,4810768,48061013306,44.8,25.89524689,-97.45294379
TX,Amarillo,4803000-48375012200,4803000,48375012200,39.7,35.21611826,-101.8126031
TX,Dallas,4819000-48113011105,4819000,48113011105,45.2,32.65256879,-96.82685678
TX,Mission,4848768-48215020504,4848768,48215020504,36,26.18828694,-98.28540654
TX,Odessa,4853388-48135003100,4853388,48135003100,37.8,31.8456094,-102.3787611
TX,Arlington,4804000-48439111522,4804000,48439111522,33.9,32.6989217,-97.08916356
TX,San Antonio,4865000-48029181301,4865000,48029181301,25.8,29.54819429,-98.55995159
TX,Houston,4835000-48201450200,4835000,48201450200,21.8,29.7790507,-95.57963166
TX,McAllen,4845384-48215020600,4845384,48215020600,42.9,26.19869034,-98.24310145
TX,San Antonio,4865000-48029141200,4865000,48029141200,36.3,29.38025752,-98.43955459
TX,Abilene,4801000-48441012802,4801000,48441012802,32.2,32.4080678,-99.78767621
TX,Fort Worth,4827000-48367140706,4827000,48367140706,,32.7221385,-97.56625373
TX,Dallas,4819000-48113018001,4819000,48113018001,32.6,32.83675786,-96.65380779
TX,Austin,4805000-48453002202,4805000,48453002202,38.1,30.30819389,-97.63643007
TX,Houston,4835000-48201520601,4835000,48201520601,36.3,29.81679612,-95.49267636
TX,College Station,4815976-48041001303,4815976,48041001303,24,30.62454169,-96.32216312
TX,Garland,4829000-48113018130,4829000,48113018130,31.4,32.84648203,-96.62470658
TX,Houston,4835000-48201453100,4835000,48201453100,34.7,29.69671151,-95.56419462
TX,Houston,4835000-48201340302,4835000,48201340302,23.2,29.59605481,-95.11290303
TX,Denton,4819972-48121021100,4819972,48121021100,26.1,33.21041845,-97.13487623
TX,Houston,4835000-48201423100,4835000,48201423100,43.1,29.66926873,-95.54411414
TX,San Antonio,4865000-48029171402,4865000,48029171402,37.7,29.44253986,-98.58195021
TX,Austin,4805000-48453001774,4805000,48453001774,21.5,30.15539553,-97.84711873
TX,Houston,4835000-48201231600,4835000,48201231600,43.1,29.86174442,-95.30748467
TX,Austin,4805000-48453001713,4805000,48453001713,24.8,30.21079424,-97.80529688
TX,Houston,4835000-48201532400,4835000,48201532400,32.9,29.87087886,-95.49325736
